paham. sang mujahid	negative
dokter gajinya tukang parkir	negative
atm setebal tempe?	negative
hoaks pabrik ya :d	negative
ingatkah debgan hoaks surat suara komtainer aduh. efek panik	negative
tempe goreng tempe goreng atam.	negative
menebar fitnah! miris betapa membabi buta	negative
darinya dusta kebohongan senjata dibawa kemana negara .....	negative
dimenit 44 prabowo dukung sandiaga uno antek asing maksudnya massyarakat orang asing? sng pro asing antek asing	negative
sehebat-hebatnya ulama merendahlah. menghina ulama zon fadli. :)	negative
ironi saking ambisi tega merendahkan sosok ulama	negative
kerja wakil rakyat nyinyir doang	negative
no rocky no party selamat ulang semoga sehat akal nya :d :d :d	negative
menangkap rg orang pintar berlidah (penjilat)	negative
maaf orang-orang sejahtera keadilan partai hati. sejahtera keadilan partai susah keluarnya ya mas..	negative
matahari bersinar ceria gara gara ... #uninstalljokowi :-)	negative
jualan asyik pakai politik laris manis ..	negative
jokowi?	negative
alangkah lucunya negeri salat jumat dinilai mempolitisir ibadah memakai masjid kepentingan politik. haha	negative
makan nya sabun ya? #jumatankarenaundangan	negative
salat jumat 5 mantull bowo ..	negative
milenial memahami fungsi smartphone ketimbang miliarder memborong jutaan smartphone canggih sehari	negative
keren masuk mengetren dunia lo #uninstallbukalapak	negative
twitter : 1% humor 99% politik	negative
politik bikin miris sindir sadar hidup dunia	negative
berbagi video biar damai??	negative
minat baca rendah minat legislatif anggota mencalonkan otaknya kosong! isane mung #kakeancocotpakehashtag :d	negative
agama kekafiran ilmu gaib !!	negative
lucu-lucu tingkah warganet negara berkembang :d :d	negative
hahahahaaa ... @USER sadarrr oi :d	negative
bahaya ya pilih presiden nekat tau malu berbohong hadapan rakyat nya !!!!	negative
wajar kaget presiden #gagapunicorn mmpunyai pengetahuan luas orang miss indonesia seleksinya ribet presiden .. pilih berpengalaman :d	negative
sabar lihat debat salahkan gagap ya ..	negative
pintar mah mah tau unggul debat semalam ..	negative
kasihan 5 belajar cerdas & pintar	negative
iyalah jam pendukung jokowi sibuk kerja .. beda pendukung prabowo kerja nya buzzer #jokowibohonglagi kencang drpda #gagapunicorn	negative
negara islam mendukung calon pasangan presiden mengancam tuhan nya indonesia #debatpilpres2019 #debatpilpres	negative
ramainya #rushmoney omset tuyul maling meningkat drastis. ..... #prabowobukanpemimpin #hiduptakseanjingitu #tangkapfadlizon #indonesiauntukdunia #prayforindonesiademocracy	negative
segelintir orang non akal sehat terpaksa menjalani rakyat indonesia.	negative
ibadah susah salat mengerti pas kena musibah bilangnya : gue diuji. nguji? sekolah ujian ... #prabowojumatandimana #aksibelakiai #fadlizonhinaulama	negative
rusia komunis @USER maaf ulama indonesia zon fadli menghina zon fadli wakil rakyat komunis? #fadlizonhinaulama	negative
guru orangnya penghambur duit orang tua. ya selagi menghamburkan. .. . sarkasme #recehkantwitter #guruberprestasi #viralkan #sekolah #tweetlucu #tweetreceh #awreceh #dagelan #sarkasme #nyindir #kutipan #quotes #kutipankata #poconggg	negative
janjinya? rakyat miskin jatuh menangis gara gara pembuatan jalan tol? #jokowimenanglagi	negative
harap harap cemas menunggu jatah pembagian tulang. #pidatodululengserkemudian	negative
politikus berebut kursi berebut mempertajam gagasan kemajuan negeri #dungu	negative
#kecewa sekian sifat rosul diteladani poligaminya	negative
teriak teriak utang negara utang menampak ... #utangmeluluyangbayarsiapa	negative
susah orang senang senang orang susah #pecundang	negative
#pecundang habbits terbiasa karakter tua hati hati #menang	negative
@USER wjr kader kader eks hati senang @USER	negative
@USER aneh .... orang pintar agamis berpikir negatip orang	negative
orang malas membuang kesempatan tuhan tuhan menciptakan sia sia	negative
bersembunyi kata-kata bijak	negative
dewasa beranjak belasan.	negative
uang hati manusia setan .. bersikaplah bijak! #amorquotes	negative
jago matematika bodoh anak sosial pengetahuan ilmu bodoh sekolah swasta bodoh	negative
prestasi anjir jam segini gue kantor	negative
astagfirullah jahat banget sih menggelar konser solidaritas @USER anak bangsa indonesia	negative
iya nez doang prestasi .. sensasi nikahan booming jutaan like	negative
berhasil prestasi dibilang berpengalaman.	negative
@USER pertahanan sibuk memainkan politik identitas pertahanan prestasi program ditawarkan.	negative
jatuh korban ..baru bilang aksi .. #tangkapamienrais #tangkapprovokator	negative
... #tangkapamienrais #tolakpeoplepower	negative
gara gara narasi curang menganggap halal rusuh #tangkapamienrais #tangkapdalangkerusuhan #tangkapprovokator #tangkapprabowo #tangkapfadlizon	negative
baju synchronize akhlaq .. mbah ndul #janganrusuhjagaindonesia #tangkapamienrais	negative
penjahat kasih panggung #tangkapprabowo #tangkapamienrais	negative
ya kebenaran hoaks susah dibedakan? manusia manusia beriman berhati bersih	negative
orang kalah curang orang menang #tangkapprabowo #tangkapamienrais #jokowimenang #jokowiwinelection	negative
lucu lawan kawan kawan lawan. berpolitik. bingung kekuasaan	negative
tuhan prabowo rela berpuasa #tangkapprabowo #tangkapamienrais biar pakai sosial media	negative
pakai tagar #jokowimundurlah #tangkapamienrais #tangkapprabowo pengaruh kecuali tindakan hukum. orang capek2 mentwit ah-_-	negative
jihad biar mudah masuk surganya#tangkapprabowo #tangkapdalangkerusuhan #tangkapfadlizon	negative
telat. korban ambisi kekuasaan ketidaknegarawan.	negative
lucuny engkau. episode drama. cocok aktor nih prabowo. aktor auto support deh. #prabowoaktoroftheyear ramaikan #tangkapdalangkerusuhan #tangkapprabowo #tangkapamienrais #tangkapfadlizon #saveourdemocrazy #kalahyakalah	negative
rt @USER: tugas kuliah. gue masuk demo. gelandotan bajunya aki amien cari aman. gue diteriaki cina kafir	negative
berjuang prabowo presiden kasih kendor mati sangitbiar berkurang populasi kampret#tangkapamienrais sengkuni provokator	negative
#jokowimundurlah mengerti pola pikirnya bikin tagar. jokowi mundur kalah demo bikin rusuh menang ??? prabowo gentle kalah ya provokasi ramai seruan #tangkapprabowo #tangkapamienrais	negative
negeri menteri sebut-sebut meikarta terlambat buruan masuk demokrat nasional :d :d	negative
dungu kapasitas otak bohong kapasitas hati. organ punya.	negative
presidennya menyembah allah kan? tolong. khawatir.	negative
ya tuhan menangkannlah liverpool esok. memenangkannya khawatir. kawatir mengikuti mu. :d	negative
agama bercandaan cari duit	negative
bertengkar lempar-lemparan dalil. :)	negative
2 bazer toko sebelah gaji relawan udara padi bercanda refleks gaji relawan udara padi rp2 miliar/bazer/hari saking mahalnya allooh maha kuasa gaji bercandaan refleks kenyataan #tntbersama_prabowo_sandi	negative
logika sederhana nih pengangguran digaji susah2 kerja? tinggal pengangguran duit. pengangguran habis bertambah! ujungnya ujung dibatalkan. intinya : jokowi bikin janji pilih @USER @USER #kartudustajokowi	negative
orang dompetnya penuh kartu indonesia. indonesia negara swasembada kartu no 1 dunia ... #kartudustajokowi	negative
andi arief diperbolehkan pulang polisi menjalani pemeriksaan coba rakyat kecil? #andiarief #semuajadisaksi	negative
dibahas kemarin eksploitasi perempuan emak emak kader sebelah sebar black kampanye diakui partainya atributnya #02eksploitasiperempuan @USER @USER @USER @USER @USER @USER	negative
koalisi suka bikin gaduh .. #02nyabu	negative
tolong nilai pakai nurani pakai #02nyabu kesehatan #pengkhianatbangsa. ya.	negative
#02nyabu #02caprespemarah koalisi baru?	negative
tumben ferdinan lemah lunglai kaget santai selamat ya prestasi #andiarief sih pendukung 02 #02nyabu	negative
tuhan ajaib andi ditemani kardus tahanan? iyakan dus #andiarief #02nyabu	negative
andi arief lucu banget bangsat #02nyabu #andiarief	negative
sepandainya tupai melompat pegal. #02nyabu	negative
#02nyabu #andiarief gusti tidur lurrrrr pean seng keturon. dipermalukan.	negative
bodoh sebenarnya?? #02caprespemarah	negative
percaya patriot sejati ...#tangkapprabowo #tangkapamienrais	negative
@USER pas zaman harto .... amin rais rencana menggulingkan harto ... giliran habibi	negative
deh @USER sih ono arab ..d undang raja salman benaran	negative
@USER laki laki berani jujur pemimpin	negative
@USER prabowo umrohnya ... maaf	negative
tolong terkait ditindaklanjuti. rompi pemilihan pengawas badan simbol presiden calon. @USER @USER ???	negative
@USER kelihatanya presiden. apa?	negative
aneh tagar #jokowimundurlah ngebet .... menyuruh mundur siapa? wkwk	negative
pejabat negara menjaga nama negara pemerintah chaos negara	negative
#jokowimundurlah tagar indonesia nih doang memilih 02. terima kalah.	negative
tau tau tagar jokowi mundurlah ... idenya perusuh indonesia republik kesatuan negara muak lihat muka fz gerombolannya	negative
heran pepatah udang batu berubah batu ambulance	negative
dmn2 maling mengakui maling. provokator mengakui provokator wkwk ampun	negative
bilang jihad? diperjuangan calon presiden allah mu? nabimu? semudah pimpinanmu	negative
@USER ampun ya ya deh nia ramadhani	negative
@USER eheuuyyy ... nia ramadhani mode on	negative
@USER km temennga nyi roro kidul y?	negative
@USER @USER @USER @USER @USER @USER @USER midek teleki isuhi mambu bacini	negative
@USER menghemat biaya ... tinggal kasih selendang rambut disanggul melati .. deh nyi roro kidul	negative
@USER @USER tunggu ngelesnya dahnil #kapolribasmiradikalisme	negative
@USER @USER lihat ya video nia ramadhani kaget buah namanya jamblang.	negative
@USER mahal- nia ramadhani	negative
@USER @USER terkenal menhan presiden #menhanrasapresiden	negative
@USER @USER @USER @USER @USER berani junjungannya wkwk	negative
@USER @USER buzzer anus ya? eh anis .... maaf salah masukan	negative
@USER @USER cociks bang sesuai banget kayak orangnya. tokai	negative
@USER @USER tuanku rakyat ‡‡ #kapolribasmiradikalisme	negative
@USER @USER @USER bangsa negara wkwk	negative
@USER @USER @USER pakai vvip pakde ya ....	negative
@USER @USER bersih takut buka buka .. jujur takut transparan @USER	negative
@USER @USER wadoh ..main preman nih @USER	negative
@USER @USER @USER salah diam diambil gerindra?@USER	negative
@USER @USER @USER gkbener patut tinggal mesti hubungn retak bangsa #kabinetindonesiamaju	negative
@USER @USER aduh main fisik mas	negative
@USER ya kayak nia ramadhani	negative
@USER mengatur ya #mendagrisisiranggaran	negative
@USER @USER melly goeslaw wkwk	negative
@USER negara menjamin kebebasan beragama larang celana cingkrang cadar sunnah. negara mayoritas muslim	negative
@USER tunggu @USER publik tau dibahas dewan gitu?	negative
@USER @USER mendampingi @USER bu?...	negative
@USER @USER bang ngibulin ....	negative
@USER remehkan akun 41 pengikut pengikut nya nyi roro kidul nyi blorong nyi nyi nya nyi - anjir	negative
menteri agama amanah #lagulamakambinghitam HTTPURL	negative
: anggaran aibon aneh? : kesalahan sistem mnyebabkan anggaran aibon salah ketik. : bapeda mundur. gubernur bentuk tim adhoc mgusut oknum keganjilan anggaran #lagulamakambinghitam HTTPURL	negative
kadrun klaim agama. aliran kepercayaan original indonesia kadrun. agama sorga klaim sebutkan nama kadrun. #radikalkepanasan kejujuran @USER HTTPURL	negative
sok menyalahkan orang salahnya lo #lagulamakambinghitam	negative
pas abg brsihin ember bkas racun kolam timbul rsa kasihan anak kolam mabuk. anak duduk dikursi didambakan. #tangkapadearmando #radikalkepanasan #lagulamakambinghitam #cadardiurusimirasgakperduli	negative
wak wau #lagulamakambinghitam HTTPURL	negative
bikin tagar muslim snggh kasihan mengerti syariat non muslim snggh kasihan mengerti toleransi. #radikalkepanasan	negative
dirindukan hujan banjir banjir ngadorong mobil hasil ngadorong mobil seblak emih mbak nonoh #hujan	negative
suka berbicara radikal radikul menganggap #radikalkepanasan kepanasan otaknya terpikir radikal radikul negara terurus ekonomi mampus muslim radikal tau !!!!!!	negative
@USER enak masuk neraka gara gara orang	negative
@USER bu sri mulyani diajari berutang mulu ...	negative
@USER dasar nia ramadhani	negative
@USER sekaya ardhi bakrie mengharap kayak nia ramadhani :)	negative
@USER @USER ... bang fadli perokok ya ikutan eyang bang ... apapun merokok sehat he he he	negative
@USER wajar sih nia ramadhani masak 	negative
@USER @USER menunggu inden esemka	negative
@USER omonganmu bikin cucuku tertawa	negative
#jokowimintamaaf maaflah korban 700 nyawa pemilihan korban kerusuhan 21-22 mei korban aksi demo mahasiswa pelajar korban kerusuhan wamena korban bencana alam ntb palu ambon. kebagian kursi! HTTPURL	negative
#jokowimintamaaf tersenyum lakukan	negative
#jokowimintamaaf alangkah baiknya permintaan maaf ditunjukan hasil kinerja menjabat potri berhasil rakyatnya hidup bahagia rukun damai sengsara rakyatnya kebijakan kebijakan buat?	negative
#jokowimintamaaf gue mengerti beliau maaf terpilih menteri .. menteri dipilih berdasarkan kredibilitas pilih sih	negative
#jokowimintamaaf masak ...	negative
#jokowimintamaaf jokowi salah maaf. salah maaf	negative
#jokowimintamaaf prabowo menteri biarkan jenderal menteri biarkan .. @USER husnul mariyah menteri ..mbak @USER	negative
mahasiswa cerdas jago orasi cepat bereskan skripsi	negative
orang cerdas berpikir cepat tulisan cenderung cepat jelek.	negative
nih bikin semangat. orang menilai ku bodooh. berjuang mencari nilai a.	negative
kisah memilih patah menyerah bersikeras mengajakku berjuang melawan resah?	negative
ditinggalkan menyakitkan berjuang	negative
disisinya berjuang	negative
bersyukur diperjuangkan kecewakan.	negative
memalukan pria kalah berjuang	negative
sia-sia mengantre berjam-jam mbak nana kasih terima kedatangannya @USER @USER bumi kediri	negative
ribut pindah agama gara-gara nikah lupa umat muhammadiyah berbondong-bondong pindah nu gara-gara rokok :d #kudet	negative
badannya terpenjara otak @USER bebas merdeka! #ahmaddhani	negative
terbukti tebar ujaran kebencian sosial media ahmad dhani dihukum 1 5 bui .. bijaklah bermain sosial media ya teman teman ... jempolmu harimaumu #ahmaddhani	negative
muka ketemu fan prabowo menyerang jokowi. ketemu fan jokowi menyerang prabowo. :)	negative
#hoaxcenterpusathoax	negative
sosial media sharing kebaikan sharing kebencian #hoaxcenterpusathoax	negative
nyinyir berpikir negatif. indonesia terjamin #hoaxcenterpusathoax	negative
negara indonesia terpecah bela koalisi hoaks #hoaxcenterpusathoax	negative
rakyat sebaran hoaks disebarkan mudah percaya. #hoaxcenterpusathoax	negative
basmikan dinamakan hoaks indonesia berbahaya masyarakat indonesia #hoaxcenterpusathoax	negative
ya suka hoaks #hoaxcenterpusathoax	negative
bermanfaat kubu 02 fokus program kerja sibuk mengurusi kayak. #hoaxcenterpusathoax	negative
hoaks musim politik menjadi-jadi. kabar-kabar burung kerap menyerang jokowi. percaya bukti kerja nyata dibandingkan pusing-pusing memikirkan hoaks belaka. #hoaxcenterpusathoax	negative
susah-susah membentuk layanan hoaks center ciptakan prestasi-prestasi kemajuan bangsa jokowi lakukan. #hoaxcenterpusathoax	negative
ketua ppp dewan penasihat tim kampanye nasional jokowi-ma'ruf amin .romahurmuziy (rommy) pimpinan politik partai kubu presiden calon prabohong menjauhi hoaks ujaran kebencian. #hoaxcenterpusathoax	negative
pencerahan tuan guru bajang #hoaxcenterpusathoax	negative
kurun 24 jam bpn menerapakan call center pusat pusat informasi data real .. #hoaxcenterpusathoax	negative
hoaks orang suka bikin nyaman menghilang kabar. #hoaxcenterpusathoax	negative
bicara hoaks center. sih hoaks center? tau hoaks center kubu calon pasangan no 02? okee bahas kejanggalan hoaks center kubu 02. #hoaxcenterpusathoax	negative
lantas masyarakat pastikan kabar hoaks dilemparkan pertahana? diklarifikasi layanan hoaks center? #hoaxcenterpusathoax	negative
bahaya deh center hoaks .. masyarakat pintar kena isue2 bodoh ya .. #hoaxcenterpusathoax	negative
nih hoaks center diciptakan mencegah penyebaran hoaks produksi hoax? #hoaxcenterpusathoax	negative
capres-cawapres sibuk sebarkan optimisme bagus. sibuk mengurus hoaks kalian? #hoaxcenterpusathoax	negative
melayani berita hoaks sandi mendukung penuh indonesia republik kepolisian mengatasi berita hoaks. #hoaxcenterpusathoax	negative
mari ulik berita prabohong bilang korupsi indonesia kanker stadium 4. hoaks center memaparkan data fakta lengkap ya hoaks. #hoaxcenterpusathoax	negative
kasasi ditolak bun yani masuk sel	negative
sedih buni yani jalani tegar. lihat ahok masuk penjara jiwa tersenyum dijalani penuh keluhan ... semoga hikmahnya ...	negative
hoaks musim politik menjadi-jadi. kabar kerap menyerang jokowi. percaya bukti kerja nyata dibandingkan pusing-pusing memikirkan hoaks belaka :)	negative
kepentingan politik hoaks isu penyerangan sampaikanlah kebenaran	negative
dusta semburan panas susah dihentikan.	negative
manusia kali #semburandusta02	negative
penyebar kebohongan hukuman kecuali reaksi publik kesadaran malu pribadinya	negative
((( semburan dusta ))) iya sih	negative
menimbulkan kerugian dibohongi ditipu.	negative
cicit pendiri nahdlatul ulama (nu) kh wahab hasbullah kiai maimoen kiai ma'ruf ulama sepuh.	negative
sibuk menebarkan hoaks sibuk. menebarkan kebaikan .. nomersatu	negative
intervensi rusia dunia politik indonesia	negative
gue ikutan #uninstallbukalapak gue install.	negative
[catatan] twit bos bukalapak pukulan telak ketiga pertahanan terhuyung #uninstallbukalapak	negative
#uninstallbukalapak berkurang nih saingan serbu seru :d	negative
persaingan e commerce ketat red ocean environment. dapatin pengguna transaksi startup beli biaya iklan promo2 cashback giveaway. menarik customer pakai.	negative
gue instal buka lapak handphone benaran tau	negative
gerakan #boikotbukalapak 24jam 27 ribu rating bintang 1 ....... tanda panah hijau : malam tanda panah merah : barusan	negative
ikutan boikotbukalapak yess .. install aplikasinya (^0_0^)	negative
setuju pernyataan mas barit hernandi ... bertahun membangun merek dipercaya masyarakat/konsumen ..namun 5 menit menghancurkan. bgm?	negative
peradaban kapitalisme mengatur distribusi kekayaan merata.	negative
sistem rusak menghasilkan otak sehat. buang tong sampah ideologi kapitalisme.	negative
kapitalisme sekuler terbukti gagal sistem melahirkan kesejahteraan keamanan & keadilan	negative
era now keriuhan sosial media menjalar dunia nyata. pemilik akun twitter manusia nyata memiliki pemikiran perasaan mengekspresikan suasana kebatinannya cuitan twitter.	negative
pemilihan digelar serentak 17 april 2019 memilih pelayan rakyat.	negative
membangun negara kualitas presidennya kualitas masyarakatnya.	negative
silih berganti tagar fokus pembicaraan adu gagasan masyarakat peka salah calon pasangan	negative
simple tagar tagar politik muncul tinggal laporan spam tren topik. ..	negative
suka iri pikiran kemana-mana rumah ... :3	negative
rakyat pion keributan dikorbankan .. menang main ribut .. naruto raja bajak laut	negative
orang membicarakan. bukti kata-kata orang mengomongkan. berjuang raih mimpi percaya kemampuan #generasioptimis.	negative
berbeda. membeda-bedakan. perbedaan agama suku-budaya penghalang. disatukan cita-cita: indonesia bersih korupsi intoleransi	negative
pergi pura pura lupa percaya berkeyakinan membayar lunas hutangmu cicilan:') #generasioptimis	negative
jokowi miskin jargon perihal miskin nurani.	negative
dana desa digulirkan pusat bancaan orang orang pusat pemilihan pendamping desa penempatan apa..... lawan.....	negative
@USER blusuk menemui nelayan tambak korok semarang. mencari info langsung masyarakat jokowi diam diam malam ditemani sopir ' 0	negative
keberpihakan keberpihakan golongan masyarakat menengah. ide @USER turunkan tarif listrik golongan mendongkrak daya beli & menggerakkan ekonomi pendapat bang @USER pasca #debatpilpres2019	negative
jokowi dipersepsi pandai bicara & berdebat. oposan menyebutnya plonga plongo otaknya. serangan jokowi. hasilnya unggul debat semalam 2014. ' 0	negative
batas kebohongan ingatan.' 0	negative
#jokowisaveaisyah indonesia negara warga siti aisya dinyatakan bebas pembunuhan saudara tiri pemimpin utara korea kim jong-un kim jong-nam malaysia.	negative
presiden jajan cilok prestasi? #ngurusnegarakokamatiran	negative
prabowo menkeu diganti menteri pencetak utang hasut rakyat pemerintahan jokowi jelek. #hoaxcenterpusathoax	negative
bermanfaat daripaada hoaks center? program center berpendapat program-program bagus pemerintahan indonesia.#hoaxcenterpusathoax	negative
bermanfaat daripaada hoaks center? program center berpendapat program-program bagus pemerintahan indonesia. #hoaxcenterpusathoax	negative
tim bergerak drama ratna sarumpaet heboh dikonsumsi masyarakat. #hoaxcenterpusathoax	negative
isu-isu drama-drama hoaks calon pasangan no 2 produksi hoaks center. #hoaxcenterpusathoax	negative
hoaks centernya buatan bpn berita/kabar crosscheck netral hoaks center? berita menyerang kubu pertahana? hoaks center akurat mengecek pemberitaannya? #hoaxcenterpusathoax	negative
fitnah hoaks dibenarkan orang ya racun konsumsi orang	negative
ekstra sabar menebar dusta menebar hoaks menebar fitnah! miris betapa membabi buta fitnah hoaks	negative
jokowi orang ibadahnya rajin prestasinya bagus. iri dengki menebarkan fitnah dusta menyerang hal-hal pribadi?	negative
dusta candu sekalinya berdusta menerus melakukannya terbiasa menutupi dusta.	negative
penipuan kebohongan ujian mengerikan. kebenaran mengundangnya.	negative
amunisi prabowo indonesia nasional tentara bertahan 3 dibantah menhan ryamizard ryacudu. menhan percaya indonesia bertahan 1 .000.	negative
kebohongan cocok apapun kecuali kebohongan.	negative
propaganda menimbulkan hoaks revelan banget	negative
bantah tudingan jokowi 'propaganda rusia' bpn prabowo: pemerintah pabrik hoaks!	negative
gue generasi mudah terhasut kampanye provakatif firehos the falsehood	negative
senang menikmati pekan blunder 01. .. :d	negative
ulama dibilang mengerti zon fadli	negative
zon fadli diklarifikasi seakan tuhan mengklaim orang manusia	negative
indonesia sesungguhnya tuan rumah buruh cina zaman susilo bambang yudhoyono (sby) bertahta?	negative
ya menzalimi ulama ...?	negative
#fadlizonhinaulama kerja berucap. memuji jokowi membangun ekonomi.	negative
politikus adab ulama timbul kekhawatiran menjaga negeri.	negative
digembar-gemborkan posko disediakan bpn prabohong -sandiaga jawa langsung diresmikan sandi diharapkan lokasi memperoleh pemenangan.	negative
karya berharga hilang twit. #uninstallbukalapak	negative
dukungan presiden pemilihan #uninstallbukalapak narasi mata publik terkesan tendensius situasi politik panas2nya.	negative
orang orang uninstallbukalapak serba seru hadianya rumah 1m naikan presentase menang gue yah? :d :d	negative
#uninstallbukalapak lihat nih aplikasi belanja online memanfaatkan momen. gue sih tim #shopeeid #tokopedia	negative
#uninstallbukalapak kasih terima kesempatan gue rumah 1 milyar bye!	negative
presiden pemilihan selesai .. menyelamatkan ya cari cari hukum 02 ..	negative
naikan uninstallbukalapak pendukung jokowi bilang dukungbukalapak pendukung prabowo hmmm .. cepatlah mei 2019	negative
lini meributkan boikotbukalapak uninstallbukalapak jujur gue tertarik online store gue beli produk offline store enak pilih pilih sesuai kriteria. online store gue lazada jarang gue pakai sih. wkwk	negative
keangkuhanmu keegoisanmu menjerumuskanmu	negative
twitter musim pemilihan ganti tagar intinya bosan cok	negative
semoga ngeri cocot tetangga	negative
pikiran minggu pagi ... pesta demokrasi rusuh. pemilihan rusuh mending memilih presiden pakai musyawarah mufakat sesuai sila !!	negative
kekurangan bendungan disalahkan gagalnya swasembada beras? zaman harto swasembada bendungan persoalannya keberpihakan petani berkurangnya lahan pertanian' 0	negative
hatimu panas? hanguslah persahabatan' 0	negative
suka mendikte. suka didikte. makhluk apapun.' 0	negative
pembaca cerdas berita hoaks	negative
akal sehat fitrah bersih hati jujur .. membedakannya kecerdasan .. orang cerdas kehilangan akal sehat .. orang berilmu tersesat.	negative
kenyataan terpahit kenyataan harapan. menggantung harapan.	negative
hati-hati menaruh harapan. menuai kekecewaan	negative
bangsa kayak budaya fana belaka kembangkan. @USER #matanajwaonstagekediri	negative
indonesia negara persentase tertinggi dunia penduduknya memilih kreatif pintar.	negative
tunggu tua sukses merantau mencari pekerjaan jadikan pekerja. pengusaha kreatif pilihan selagi muda. #therightone	negative
nilai bagus ya belajar menyontek	negative
orang bertindak takut gagal bertindak kegagalan.	negative
bagus memamerkan. knp? takut diambil orang.  suami ganteng kerja nya impian orang saleh dipamerin? no!	negative
keseringan dimaklumkan bagus kedepannya	negative
mimpi bagus impian membuai lupa bertindak	negative
nilai bagus masuk kelas	negative
hasilnya bagus sih anjir wkwk	negative
langsung takut ketemu lawan bagus intinya cepat merespons kelemahan lawan.	negative
disiplin ilmu fokus bidang bagus. jeleknya membosankan kemajemukan sudut pandang ..	negative
ah. bosan bahas politik. militan bagus fanatik.	negative
@USER bohong bilang jokowi pencitraan salat kamera buktinya kamera nya disampong	negative
berbicara bijak twitter membicarakan kejelekan orang gus iya kan?? innallaha ma'ashobirin semoga pedoman	negative
pemimpin bijak khawatir rakyat mengenalnya khawatir mengenal rakyatnya	negative
orang bebal tuhan sampingnya. orang bijak berusaha mendekatkan tuhan.	negative
mencintai bijak.	negative
diingat: kalah pramusim disikapi bijak teriak teriak pelatih out pemain out	negative
set 1 ku kasar hendra setiawan. error nya masha allah. legend segudang prestasi deh.#allengland19	negative
kisruh pemilihan hongkong kemarin .. @USER pak... ????	negative
sabar ya nak .. insyaallah sebentar @USER presiden. mbaknya ya?	negative
kesaksian @USER penilaian @USER @USER kesimpulannya @USER didampingi cawap HTTPURL	negative
presiden pemilihan kali pilih @USER @USER golput #lingkarsurveyfarkhan	negative
heran suka nyiyirin presiden ..pdhl @USER arab dihormati dimuliakan ..sedangkan nyiyir rakyat indonesia	negative
hina caci maki rakyatnya meragukan agama @USER 5 @USER memimpin negeri #pilihorangbaik #pilihjelasislamnya #pilihbajuputih	negative
@USER paakkkk tolong indonesia negara warga dipersulit mencoblos pakkk. kasihan	negative
@USER jokowi video youtube pemilihan sydney brisbane hongkong jepang kecurangan panitia pemilu!!!	negative
patut nantikan buktinya guys. abu bakar baasyir dibebaskan pakde @USER pastinya ya HTTPURL	negative
kabar indonesia ku? merasakan betapa hangatnya hembusan nafas ... ???	negative
hamba fakir ilmu ... lihat sekilas penampilannya	negative
sekelompok orang indonesia rusuh. sengaja provokasi aparat. indonesia hancur suriah.	negative
berita koalisi 02 isu isu hoaks masyarakat percaya	negative
intinya hoaks center pusat kebohongan. kebohongan-kebohongan dikeluarkan.	negative
hoaks center calon pasangan 02 dimana memproduksi berita-berita drama-drama politik mainkan beritakan	negative
kah dipercaya hoaks center buatan bpn tersebut? kubu kerap menebar berita berita bohong menyerang pertahana.' 1	negative
hoaks center buang air kamar mandi paralon pembuangannya mengalir kamar.	negative
hoaks 7 kontainer berisikan surat suara cina menyerang tim pertahana. andi arief kubu bpn membenarkan kabar hoaks. layak percayai layanan hoaks center buatan bpn tsb? 1	negative
#hoaxcenterpusathoax? #hoaxcenter memproduksi berita / isu-isu hoaks lihat. kubu 02 menonjolkan program-program kerjanya prestasinya.	negative
dibentuknya hoaks center melaporkan berita hoaks kubu 02. laporkan biar hoaks.	negative
kenyataanya dilapangan melaporkan berita. tau memberitakan isu-isu hoaks kubu 02.' 1	negative
hadirnya #hoaxcenterpusathoax calon pasangan 02 menimbulkan kebingungan keanehan masyarakat. hoaxcenter pelaporan berita hoaks berita hoaks berita memuat pasangan calon 02 dilaporkan.	negative
dibentuknya hoaks center melaporkan berita hoaks menyebar luas. laporkan biar hoaks buat.	negative
#hoaxcenterpusathoax. makan muntahkan dianggap racunnya. konsultasi orang pintar sarannya makan muntahanmu menurutnya makanan penuh vitamin	negative
menebar benih kebohongan. hoaks center berperan pupuknya. dirawat pupuk hoaks nya.	negative
sih mengkonfirmasi hoaks mudah. beberkan data konkret valid. fungsi hoaks center apa? #hoaxcenterpusathoax hoaks tersebar hoaks center kubu prabowo mengkonfirmasi kabar berita hoaks. hoaks centernya sumber hoaks penangkal hoax.' 1	negative
menebar benih kebohongan. hoaks center berperan pupuknya. dirawat pupuk hoaks nya.' 1	negative
sayang berita hoaks produksi calon pasangan 02 beserta koalisinya berjalan mulus. kebohongan drama terkuak kebenarannya ratna sarumpaet bilangnya dipukuli oknum drama belaka.' 1	negative
contohnya pembohongan publik ratna sarumpaet. lihat betapa terencananya berita hoaks calon pasangan 02 beserta koalisi. alangkah masuk akalnya ratna sarumpaet memproduksi berita bohong terstruktur?	negative
menampilkan sensasi-sensasi berita hoaxnya. pertanyaannya sih memproduksi berita-berita hoaks terstruktur berulang-ulang.	negative
susah-susah membentuk layanan hoaks center ciptakan prestasi-prestasi kemajuan bangsa @USER lakukan.	negative
tau #hoaxcenterpusathoax pagi sodori isu medson bacaan lain? : :d	negative
pusat pengaduan hoaks center ciptaan bpn subyektif pastinya menginformasikan kebenaran berita capres-cawapres 02.	negative
